subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_phase,block_number,stim_frequency,stim_reliability_level,cat1_evidence,cat2_evidence,evi_cat2,evi_allcat,visual_mostevidence,r
1,bimodal,Task B ,2,2,1,-0.985038191,3,2,309.5199776,3,-0.023190779,3,7.90E-06,2.07E-05,0.723662117,0.723662117,0,6
1,bimodal,Task B ,1,2,1,0.182915003,1,1,18.66522819,4,0.237216581,1,0.000287941,2.59E-05,0.082497711,0.917502289,0,3
1,bimodal,Task B ,2,1,1,1.766004423,1,2,91.82651823,5,1.110488994,1,5.02E-12,8.48E-06,0.999999407,0.999999407,0,5
1,bimodal,Task B ,2,3,1,-1.734827752,3,2,12.05492856,6,-1.079976562,3,1.27E-11,8.98E-06,0.999998588,0.999998588,0,7
2,bimodal,Task B ,1,1,0,-0.070756349,1,2,83.36282445,1,-1.020818872,1,5.18E-06,2.01E-05,0.795296752,0.795296752,1,4
2,bimodal,Task B ,2,2,1,0.114255204,2,2,352.4396989,2,-1.233547384,2,6.58E-07,1.77E-05,0.964166134,0.964166134,1,6
2,bimodal,Task B ,2,1,1,0.572770781,1,2,255.142226,3,0.683637948,1,1.46E-05,2.15E-05,0.595529038,0.595529038,1,5
2,bimodal,Task B ,2,2,0,0.448415396,1,1,245.3023169,4,-0.258205838,1,0.000136427,2.47E-05,0.153345094,0.846654906,1,6
2,bimodal,Task B ,1,3,1,0.189106776,1,1,102.2026954,5,0.017859421,1,0.000361963,2.63E-05,0.067649282,0.932350718,1,2
2,bimodal,Task B ,2,4,1,-1.431092137,3,2,323.4461764,6,-1.379240317,3,3.04E-11,9.49E-06,0.999996793,0.999996793,0,8
3,bimodal,Task B ,1,4,1,-0.112775016,3,1,337.8575219,1,0.208899874,3,0.000335816,2.61E-05,0.072219963,0.927780037,0,1
3,bimodal,Task B ,1,3,0,0.233805505,2,2,35.04289658,2,-0.465152341,2,0.000134872,2.47E-05,0.15474587,0.84525413,0,2
3,bimodal,Task B ,1,2,1,0.377333196,1,1,304.6598185,3,-0.172152429,1,0.000204028,2.53E-05,0.110473289,0.889526711,1,3
3,bimodal,Task B ,2,2,1,-0.747576637,2,2,317.8703748,4,1.622894086,2,6.29E-10,1.15E-05,0.9999451,0.9999451,1,6
3,bimodal,Task B ,2,4,1,2.379814015,4,2,144.4013714,5,-1.204730584,4,5.14E-17,4.13E-06,1,1,0,8
3,bimodal,Task B ,2,4,1,1.922217575,2,2,356.7980524,6,2.239018999,2,5.29E-20,2.69E-06,1,1,1,8
4,bimodal,Task B ,1,4,0,-0.789521731,4,2,177.7467254,1,-1.343899045,4,1.64E-08,1.41E-05,0.998833148,0.998833148,1,1
4,bimodal,Task B ,2,3,1,-2.039936543,1,2,355.2904726,2,-1.383283707,1,4.62E-15,5.48E-06,0.999999999,0.999999999,0,7
4,bimodal,Task B ,1,1,0,1.235299922,1,2,340.9247992,3,0.133849482,1,6.56E-07,1.77E-05,0.964259553,0.964259553,0,4
4,bimodal,Task B ,1,1,1,-0.213166494,3,1,148.2082456,4,0.042799856,3,0.00035206,2.62E-05,0.069308274,0.930691726,1,4
4,bimodal,Task B ,1,2,1,-0.046241198,4,1,160.6983398,5,-0.271860736,4,0.000309492,2.60E-05,0.077518597,0.922481403,0,3
4,bimodal,Task B ,1,1,1,-0.35535461,3,1,298.8692088,6,0.377360507,3,0.000139459,2.47E-05,0.150688233,0.849311767,0,4
5,bimodal,Task B ,2,2,0,0.477667165,3,1,3.670398539,1,0.331195692,3,0.000100859,2.42E-05,0.193813671,0.806186329,1,6
5,bimodal,Task B ,2,4,1,-1.889628587,2,2,89.53380023,2,0.960838524,2,3.39E-12,8.27E-06,0.99999959,0.99999959,0,8
5,bimodal,Task B ,2,4,1,-3.746632802,4,2,97.54956438,3,-0.730077909,4,2.62E-30,6.10E-07,1,1,0,8
5,bimodal,Task B ,1,4,1,-0.312387496,2,1,169.8131199,4,-0.379161925,2,0.000157208,2.49E-05,0.136871428,0.863128572,0,1
5,bimodal,Task B ,2,3,1,1.330122062,1,2,24.728442,5,1.326306811,1,1.51E-10,1.05E-05,0.999985616,0.999985616,1,7
5,bimodal,Task B ,2,4,1,1.080534862,3,2,223.2683946,6,-4.149969606,3,8.85E-38,2.08E-07,1,1,1,8
6,bimodal,Task B ,1,3,1,0.750131151,4,1,187.7969869,1,0.270622979,4,2.90E-05,2.24E-05,0.436362983,0.563637017,1,2
6,bimodal,Task B ,2,2,0,0.454733085,2,1,67.44890697,2,-0.140922967,2,0.00016208,2.50E-05,0.133526262,0.866473738,1,6
6,bimodal,Task B ,1,2,1,-0.663726839,3,1,178.9692744,3,0.543052094,3,2.01E-05,2.19E-05,0.521398192,0.521398192,0,3
6,bimodal,Task B ,1,2,0,-0.214511333,2,2,78.45177,4,0.475943732,2,0.000135388,2.47E-05,0.154277521,0.845722479,0,3
6,bimodal,Task B ,1,2,1,-0.420675634,2,1,260.2362336,5,-0.357039562,2,0.000121705,2.45E-05,0.1677649,0.8322351,1,3
6,bimodal,Task B ,2,2,1,-1.684981697,3,2,12.51490083,6,0.058080683,3,3.44E-09,1.27E-05,0.999730487,0.999730487,0,6
7,bimodal,Task B ,1,1,0,0.287876971,1,2,246.0658487,1,0.626364227,1,5.62E-05,2.34E-05,0.293629798,0.706370202,0,4
7,bimodal,Task B ,1,1,0,2.630196831,1,2,299.6480476,2,-0.669639954,1,1.90E-17,3.89E-06,1,1,0,4
7,bimodal,Task B ,1,1,0,-0.401182493,2,2,70.43722278,3,0.198123068,2,0.000187431,2.52E-05,0.118535171,0.881464829,1,4
7,bimodal,Task B ,2,1,1,-0.519926711,4,2,36.44905258,4,0.900050257,4,4.59E-06,2.00E-05,0.8133669,0.8133669,1,5
7,bimodal,Task B ,2,1,0,0.382347561,1,1,238.9669659,5,-0.338411321,1,0.000140574,2.48E-05,0.149736024,0.850263976,1,5
7,bimodal,Task B ,1,1,0,1.501549719,2,2,250.2837194,6,-1.033479109,2,3.78E-10,1.11E-05,0.999965938,0.999965938,0,4
8,bimodal,Task B ,2,4,0,-0.405824059,2,1,298.3488192,1,0.275239309,2,0.000158084,2.49E-05,0.136257383,0.863742617,1,8
8,bimodal,Task B ,1,4,1,-0.253301775,4,1,88.63861068,2,0.652126483,4,5.43E-05,2.33E-05,0.300662563,0.699337437,0,1
8,bimodal,Task B ,2,4,1,1.650469338,3,2,251.9657287,3,2.833357152,3,8.92E-24,1.56E-06,1,1,1,8
8,bimodal,Task B ,1,4,1,-0.105868732,1,1,194.8948499,4,-0.062377246,1,0.000400746,2.64E-05,0.061873413,0.938126587,1,1
8,bimodal,Task B ,2,4,1,-2.417667877,1,2,94.50842826,5,1.87684525,1,4.68E-21,2.31E-06,1,1,0,8
8,bimodal,Task B ,1,4,1,-0.096154561,1,1,202.6966599,6,-0.086892934,1,0.000397757,2.64E-05,0.062282054,0.937717946,1,1
9,bimodal,Task B ,1,2,1,-0.002065584,4,1,110.899143,1,-0.100141948,4,0.000407252,2.65E-05,0.061002835,0.938997165,0,3
9,bimodal,Task B ,2,1,1,1.892971647,3,2,89.0455041,2,-1.750807532,3,3.28E-16,4.64E-06,1,1,0,5
9,bimodal,Task B ,2,2,0,0.26519467,3,1,348.6678065,3,0.609750701,3,6.47E-05,2.36E-05,0.267154071,0.732845929,0,6
9,bimodal,Task B ,2,1,1,0.7739357,3,2,339.4354113,4,-1.34065109,3,1.75E-08,1.41E-05,0.998761456,0.998761456,1,5
9,bimodal,Task B ,1,1,1,0.451691432,1,1,244.3120032,5,0.33583135,1,0.000110178,2.44E-05,0.18119634,0.81880366,1,4
9,bimodal,Task B ,1,1,1,0.030887087,1,1,98.81949416,6,0.496310088,1,0.00014838,2.48E-05,0.143398657,0.856601343,0,4
10,bimodal,Task B ,2,2,0,-0.375251761,3,1,350.6618621,1,0.569671947,3,6.08E-05,2.35E-05,0.278736114,0.721263886,0,6
10,bimodal,Task B ,2,1,1,1.257127379,1,2,153.729839,2,-0.148432849,1,5.15E-07,1.74E-05,0.971283921,0.971283921,0,5
10,bimodal,Task B ,1,1,0,0.418441264,1,2,185.2194701,3,0.321566995,1,0.000129483,2.46E-05,0.159811728,0.840188272,1,4
10,bimodal,Task B ,1,3,0,1.672050223,1,2,308.9076831,4,0.269183037,1,2.62E-09,1.25E-05,0.999791376,0.999791376,0,2
10,bimodal,Task B ,1,2,1,0.462574455,1,1,332.7104932,5,0.295322377,1,0.000117759,2.45E-05,0.172123405,0.827876595,1,3
10,bimodal,Task B ,1,2,1,0.121735062,2,1,230.4370256,6,-0.066594019,2,0.000389658,2.64E-05,0.063417863,0.936582137,1,3
1,bimodal,Task B ,1,3,1,-0.551463553,4,1,47.40159455,1,-0.011611701,4,0.00012317,2.46E-05,0.16620441,0.83379559,1,2
1,bimodal,Task B ,2,2,1,2.719361584,2,2,225.0742015,2,0.498233684,2,6.01E-18,3.61E-06,1,1,0,6
1,bimodal,Task B ,1,3,1,0.524561862,2,1,41.63448414,3,0.111652264,2,0.000125112,2.46E-05,0.164181867,0.835818133,1,2
1,bimodal,Task B ,1,3,1,0.36047814,2,1,203.0327888,4,0.539911862,2,7.06E-05,2.37E-05,0.251377976,0.748622024,0,2
1,bimodal,Task B ,2,2,1,1.245276515,3,2,276.5245575,5,2.377112588,3,2.72E-17,3.97E-06,1,1,1,6
1,bimodal,Task B ,1,3,1,0.275626056,3,1,248.0588593,6,-0.186656317,3,0.000264287,2.58E-05,0.088788116,0.911211884,1,2
2,bimodal,Task B ,1,1,1,-0.158132145,1,1,73.44538177,1,1.03798919,1,4.03E-06,1.98E-05,0.830980144,0.830980144,1,4
2,bimodal,Task B ,1,3,1,-0.10720968,4,1,36.28768624,2,0.253868832,4,0.000308905,2.60E-05,0.077646007,0.922353993,0,2
2,bimodal,Task B ,1,3,1,-0.039849874,1,1,165.232504,3,-0.011674556,1,0.000422174,2.65E-05,0.059098638,0.940901362,1,2
2,bimodal,Task B ,2,3,1,-1.615022093,2,2,155.3914672,4,-1.040812012,2,9.47E-11,1.02E-05,0.999990698,0.999990698,0,7
2,bimodal,Task B ,2,3,1,-0.89620001,1,2,285.6372372,5,-0.485269965,1,5.87E-06,2.03E-05,0.775744914,0.775744914,0,7
2,bimodal,Task B ,1,3,1,0.158822714,2,1,1.588062236,6,-0.588547796,2,8.85E-05,2.40E-05,0.213739177,0.786260823,0,2
3,bimodal,Task B ,1,3,0,0.313077885,4,2,125.3808588,1,0.690921115,4,3.68E-05,2.28E-05,0.382128507,0.617871493,0,2
3,bimodal,Task B ,2,3,1,-1.219414359,3,2,230.6204912,2,-0.48605392,3,3.47E-07,1.70E-05,0.979993785,0.979993785,0,7
3,bimodal,Task B ,2,2,0,-0.542518208,4,1,336.1428403,3,-0.565137193,4,3.35E-05,2.26E-05,0.403028364,0.596971636,0,6
3,bimodal,Task B ,1,4,1,-0.330850959,1,1,152.3750056,4,0.257115572,1,0.000206402,2.54E-05,0.109411864,0.890588136,1,1
3,bimodal,Task B ,2,4,1,1.243423848,4,2,209.5797786,5,-2.443823188,4,7.53E-18,3.67E-06,1,1,1,8
3,bimodal,Task B ,2,3,1,0.72540386,2,2,141.6233456,6,-1.558288445,2,1.66E-09,1.22E-05,0.999863864,0.999863864,1,7
4,bimodal,Task B ,1,3,1,0.34529887,3,1,350.7006575,1,0.107570878,3,0.000242022,2.56E-05,0.095693664,0.904306336,1,2
4,bimodal,Task B ,1,3,1,-0.047450614,1,1,52.37870553,2,0.335864235,1,0.000260742,2.57E-05,0.089817843,0.910182157,0,2
4,bimodal,Task B ,2,2,1,1.543558816,3,2,1.939736876,3,-1.642133207,3,2.31E-13,6.99E-06,0.999999967,0.999999967,1,6
4,bimodal,Task B ,1,2,0,1.212290496,1,2,37.54655351,4,-0.320597325,1,5.83E-07,1.76E-05,0.967888976,0.967888976,0,3
4,bimodal,Task B ,1,3,1,-0.459644621,3,1,122.5342143,5,0.403277279,3,9.04E-05,2.41E-05,0.210377603,0.789622397,1,2
4,bimodal,Task B ,2,3,1,1.578094247,3,2,49.18733548,6,-0.109016951,3,1.21E-08,1.38E-05,0.999123034,0.999123034,0,7
5,bimodal,Task B ,1,4,1,-0.549015533,4,1,9.903667083,1,-0.43262692,4,5.68E-05,2.34E-05,0.291648921,0.708351079,1,1
5,bimodal,Task B ,2,4,1,1.460663839,1,2,289.5854069,2,0.543420883,1,1.61E-08,1.40E-05,0.998856258,0.998856258,0,8
5,bimodal,Task B ,1,4,1,-0.052124422,2,1,309.5021581,3,-0.024140171,2,0.000419712,2.65E-05,0.05940433,0.94059567,1,1
5,bimodal,Task B ,1,2,0,0.299929279,2,2,308.2407228,4,-1.035108579,2,3.16E-06,1.95E-05,0.860622823,0.860622823,1,3
5,bimodal,Task B ,2,2,1,-0.616185519,4,2,299.8221534,5,0.980144609,4,1.55E-06,1.87E-05,0.923457063,0.923457063,1,6
5,bimodal,Task B ,2,1,1,1.43266022,1,2,185.5140762,6,0.371593613,1,4.38E-08,1.49E-05,0.997075319,0.997075319,0,5
6,bimodal,Task B ,2,2,1,-0.302173017,1,2,12.10413413,1,0.560543561,1,7.77E-05,2.39E-05,0.234850504,0.765149496,0,6
6,bimodal,Task B ,1,2,1,-0.097145636,2,1,67.06788235,2,-0.261248301,2,0.000308218,2.60E-05,0.077795621,0.922204379,0,3
6,bimodal,Task B ,1,2,1,-0.615052357,3,1,179.3744733,3,0.203617466,3,7.61E-05,2.38E-05,0.238476809,0.761523191,1,3
6,bimodal,Task B ,2,2,0,0.631955576,4,1,355.2915341,4,0.235521172,4,6.19E-05,2.35E-05,0.275343722,0.724656278,1,6
6,bimodal,Task B ,1,2,1,0.027990416,2,1,33.88396101,5,0.126100588,2,0.000394432,2.64E-05,0.062743196,0.937256804,0,3
6,bimodal,Task B ,2,3,0,0.458376549,2,1,47.83897655,6,0.208928233,2,0.000143992,2.48E-05,0.146890687,0.853109313,1,7
7,bimodal,Task B ,1,1,1,-0.04892478,3,1,123.4911942,1,0.477736965,3,0.000159839,2.50E-05,0.135043262,0.864956738,0,4
7,bimodal,Task B ,1,1,1,0.570619958,1,1,272.2161937,2,0.382331405,1,5.74E-05,2.34E-05,0.28966083,0.71033917,1,4
7,bimodal,Task B ,1,4,1,-0.009977119,3,1,130.4889095,3,0.184653023,3,0.000366731,2.63E-05,0.06687967,0.93312033,0,1
7,bimodal,Task B ,1,4,1,-0.051157072,4,1,74.41852801,4,0.191109695,4,0.000359897,2.63E-05,0.067988666,0.932011334,0,1
7,bimodal,Task B ,1,4,1,0.399403009,2,1,318.573075,5,0.155908954,2,0.000193418,2.53E-05,0.115489756,0.884510244,1,1
7,bimodal,Task B ,1,4,0,0.962830175,4,2,262.7125165,6,1.762799035,4,1.70E-11,9.15E-06,0.999998141,0.999998141,1,1
8,bimodal,Task B ,1,4,1,0.178794916,2,1,266.7900891,1,-0.609706701,2,7.72E-05,2.38E-05,0.23590214,0.76409786,0,1
8,bimodal,Task B ,1,4,1,0.098676044,3,1,51.96718137,2,0.049878404,3,0.00040117,2.64E-05,0.061815782,0.938184218,1,1
8,bimodal,Task B ,1,4,1,0.043918756,3,1,178.4821064,3,0.059360202,3,0.000413613,2.65E-05,0.060175775,0.939824225,0,1
8,bimodal,Task B ,1,4,0,-0.310499646,1,2,166.9771028,4,-0.68445327,1,4.02E-05,2.29E-05,0.362582354,0.637417646,0,1
8,bimodal,Task B ,2,4,0,0.332236682,1,1,243.4251138,5,-0.094138161,1,0.000254701,2.57E-05,0.091630602,0.908369398,1,8
8,bimodal,Task B ,2,4,1,1.228679257,4,2,218.7398389,6,-0.655738042,4,1.24E-07,1.60E-05,0.992261563,0.992261563,0,8
9,bimodal,Task B ,2,2,0,-0.481891682,2,1,123.5759033,1,-0.585548243,2,3.92E-05,2.29E-05,0.368375229,0.631624771,0,6
9,bimodal,Task B ,2,1,1,2.497340502,1,2,238.7310129,2,-1.40757137,1,5.06E-19,3.10E-06,1,1,0,5
9,bimodal,Task B ,1,1,1,-0.036329166,1,1,72.1433062,3,0.420422069,1,0.000199532,2.53E-05,0.112542818,0.887457182,0,4
9,bimodal,Task B ,1,4,1,0.162205374,4,1,226.2293985,4,-0.597333844,4,8.43E-05,2.40E-05,0.2214886,0.7785114,0,1
9,bimodal,Task B ,1,3,1,-0.653553078,2,1,275.358137,5,0.193962332,2,6.32E-05,2.36E-05,0.271322087,0.728677913,1,2
9,bimodal,Task B ,2,2,1,1.459392271,4,2,310.2066377,6,1.006860711,4,7.82E-10,1.16E-05,0.999932677,0.999932677,0,6
10,bimodal,Task B ,2,1,1,0.369831584,2,2,94.98230072,1,-0.33367919,2,0.000148233,2.48E-05,0.143512864,0.856487136,1,5
10,bimodal,Task B ,1,1,0,1.363415938,2,2,19.95383793,2,2.705565929,2,6.52E-21,2.36E-06,1,1,1,4
10,bimodal,Task B ,2,2,1,1.243291751,2,2,170.4714998,3,-0.421817669,2,3.09E-07,1.69E-05,0.982013304,0.982013304,0,6
10,bimodal,Task B ,1,2,0,-0.358265779,3,2,75.76356993,4,-0.553508318,3,6.99E-05,2.37E-05,0.253108326,0.746891674,0,3
10,bimodal,Task B ,2,2,1,-2.709706496,3,2,7.220051553,5,-0.450689911,3,1.18E-17,3.77E-06,1,1,0,6
10,bimodal,Task B ,1,2,0,1.921392554,2,2,18.8790183,6,-1.519836343,2,5.05E-15,5.51E-06,0.999999999,0.999999999,0,3
1,bimodal,Task B ,1,2,0,0.181209946,2,2,243.0922906,1,-0.373926305,2,0.000204294,2.53E-05,0.110353189,0.889646811,0,3
1,bimodal,Task B ,2,1,1,-1.070697338,3,2,343.7610653,2,0.344325662,3,2.31E-06,1.91E-05,0.892380643,0.892380643,0,5
1,bimodal,Task B ,2,1,0,-0.326875847,2,1,83.55920596,3,-0.615099351,2,5.64E-05,2.34E-05,0.293130612,0.706869388,0,5
1,bimodal,Task B ,2,4,1,-1.735057741,4,2,311.2068204,4,1.628634077,4,2.31E-14,6.06E-06,0.999999996,0.999999996,0,8
1,bimodal,Task B ,2,4,1,1.986644585,3,2,99.70565637,5,0.090538252,3,2.84E-11,9.45E-06,0.999996989,0.999996989,0,8
1,bimodal,Task B ,1,3,0,-1.242592367,3,2,318.4443115,6,-0.126402722,3,6.92E-07,1.78E-05,0.962480831,0.962480831,0,2
2,bimodal,Task B ,1,3,1,0.81168488,4,1,54.75852905,1,-0.176857512,4,2.32E-05,2.21E-05,0.487577442,0.512422558,1,2
2,bimodal,Task B ,2,2,1,1.413255224,1,2,37.40422406,2,-0.627735384,1,1.89E-08,1.42E-05,0.998666109,0.998666109,0,6
2,bimodal,Task B ,1,2,1,-0.173853035,2,1,238.2602656,3,-0.534416825,2,0.000113714,2.44E-05,0.176843614,0.823156386,0,3
2,bimodal,Task B ,1,4,1,-0.121296298,1,1,88.60651749,4,-0.036787795,1,0.000399388,2.64E-05,0.062058325,0.937941675,1,1
2,bimodal,Task B ,1,3,1,-0.254115251,2,1,289.1800776,5,-0.086218411,2,0.000318649,2.61E-05,0.075586314,0.924413686,1,2
2,bimodal,Task B ,2,2,1,-0.80431146,1,2,105.0330401,6,-2.177974755,1,6.19E-14,6.44E-06,0.99999999,0.99999999,1,6
3,bimodal,Task B ,2,4,1,-2.15413605,2,2,265.2311175,1,0.287532445,2,1.42E-12,7.83E-06,0.999999819,0.999999819,0,8
3,bimodal,Task B ,1,2,1,-0.040068461,2,1,219.0258172,2,-0.24639942,2,0.000327756,2.61E-05,0.073760963,0.926239037,0,3
3,bimodal,Task B ,2,4,1,1.081155223,2,2,356.6999385,3,-0.400650193,2,1.60E-06,1.87E-05,0.921070577,0.921070577,0,8
3,bimodal,Task B ,1,2,1,-0.125196436,1,1,247.8633431,4,-0.406048692,1,0.000200332,2.53E-05,0.112168515,0.887831485,0,3
3,bimodal,Task B ,2,4,1,2.240088073,4,2,78.31102525,5,-0.223882479,4,2.77E-13,7.07E-06,0.999999961,0.999999961,0,8
3,bimodal,Task B ,2,3,1,0.79027505,1,2,16.41961376,6,-0.648418057,1,5.22E-06,2.02E-05,0.794294891,0.794294891,0,7
4,bimodal,Task B ,1,2,1,-0.223364044,2,1,138.9846847,1,-0.363046094,2,0.000200676,2.53E-05,0.112008523,0.887991477,0,3
4,bimodal,Task B ,2,2,0,0.337004579,1,1,92.41209383,2,0.746371964,1,2.46E-05,2.22E-05,0.474292579,0.525707421,0,6
4,bimodal,Task B ,1,1,1,-0.162466083,2,1,139.5009654,3,0.423630434,2,0.00017882,2.51E-05,0.123220365,0.876779635,0,4
4,bimodal,Task B ,1,2,0,-0.365199896,1,2,200.755515,4,-0.84896063,1,1.20E-05,2.12E-05,0.639651058,0.639651058,1,3
4,bimodal,Task B ,2,3,1,1.469831126,2,2,350.9434791,5,0.126249774,2,4.70E-08,1.50E-05,0.996881658,0.996881658,0,7
4,bimodal,Task B ,2,1,0,0.654046639,1,1,58.58452273,6,0.630609189,1,1.29E-05,2.13E-05,0.622993947,0.622993947,0,5
5,bimodal,Task B ,2,4,1,0.93759556,4,2,352.3850909,1,0.260734483,4,7.89E-06,2.07E-05,0.723749896,0.723749896,0,8
5,bimodal,Task B ,1,2,1,0.224448261,1,1,344.8323325,2,0.673527129,1,4.98E-05,2.32E-05,0.317771864,0.682228136,0,3
5,bimodal,Task B ,1,2,1,-0.249515863,3,1,192.2115744,3,-0.154402547,3,0.000300364,2.60E-05,0.079549561,0.920450439,1,3
5,bimodal,Task B ,1,4,1,0.061908828,2,1,78.95447002,4,-0.381056856,2,0.000226562,2.55E-05,0.101184829,0.898815171,0,1
5,bimodal,Task B ,1,3,1,0.086849686,3,1,117.1108938,5,0.504357778,3,0.000139167,2.47E-05,0.150939841,0.849060159,0,2
5,bimodal,Task B ,1,4,1,0.405592368,4,1,239.8373056,6,-0.160386108,4,0.00018894,2.52E-05,0.117752054,0.882247946,1,1
6,bimodal,Task B ,2,2,1,1.144114946,4,2,168.7414887,1,1.130747237,4,7.84E-09,1.34E-05,0.999416538,0.999416538,0,6
6,bimodal,Task B ,2,2,0,0.159192936,1,1,91.83874516,2,-0.029025528,1,0.000377867,2.63E-05,0.065150676,0.934849324,1,6
6,bimodal,Task B ,2,2,0,-0.619562654,4,1,147.6703191,3,0.187823706,4,7.63E-05,2.38E-05,0.237904122,0.762095878,1,6
6,bimodal,Task B ,1,2,1,0.177336868,2,1,194.9844576,4,0.13642151,2,0.000340859,2.62E-05,0.071289113,0.928710887,1,3
6,bimodal,Task B ,1,2,0,-0.081697873,2,2,270.221174,5,0.084220962,2,0.000401757,2.64E-05,0.061736413,0.938263587,0,3
6,bimodal,Task B ,1,2,1,0.367198799,1,1,308.2640188,6,-0.021312495,1,0.000237833,2.56E-05,0.097119629,0.902880371,1,3
7,bimodal,Task B ,1,1,0,1.961720486,3,2,118.263319,1,1.723506602,3,1.56E-16,4.43E-06,1,1,0,4
7,bimodal,Task B ,1,2,1,0.523812665,1,1,50.20143502,2,-0.103677582,1,0.000126743,2.46E-05,0.162522276,0.837477724,1,3
7,bimodal,Task B ,1,4,1,-0.217902804,2,1,357.41224,3,0.424961627,2,0.000163477,2.50E-05,0.132597866,0.867402134,0,1
7,bimodal,Task B ,1,4,0,-1.434137108,4,2,95.07736482,4,-0.335038995,4,5.55E-08,1.52E-05,0.996355235,0.996355235,0,1
7,bimodal,Task B ,1,4,1,0.466188937,2,1,262.4776582,5,-0.035666469,2,0.000167507,2.50E-05,0.129994177,0.870005823,1,1
7,bimodal,Task B ,1,1,0,-0.211596463,3,2,119.6043263,6,0.401193093,3,0.000179608,2.51E-05,0.122775592,0.877224408,0,4
8,bimodal,Task B ,1,4,0,0.083538838,2,2,83.23438281,1,-0.362974294,2,0.000236398,2.56E-05,0.097618285,0.902381715,0,1
8,bimodal,Task B ,2,4,1,3.995476648,3,2,104.4294556,2,1.046160968,3,5.57E-35,3.12E-07,1,1,0,8
8,bimodal,Task B ,1,4,1,-0.47222968,4,1,227.1025954,3,0.169515465,4,0.000151994,2.49E-05,0.140649937,0.859350063,1,1
8,bimodal,Task B ,1,4,1,-0.527624107,4,1,200.160125,4,-0.157146124,4,0.000123619,2.46E-05,0.165732642,0.834267358,1,1
8,bimodal,Task B ,2,4,0,0.726782281,2,1,168.739072,5,-0.085920608,2,4.44E-05,2.30E-05,0.341735775,0.658264225,1,8
8,bimodal,Task B ,2,4,1,1.532873267,4,2,312.975641,6,-0.798491801,4,1.56E-09,1.21E-05,0.999871248,0.999871248,0,8
9,bimodal,Task B ,2,1,0,-0.3040185,1,1,13.25073628,1,0.090796678,1,0.000282989,2.59E-05,0.083737117,0.916262883,1,5
9,bimodal,Task B ,1,3,1,-0.603171395,4,1,127.9914583,2,0.195634751,4,8.18E-05,2.39E-05,0.226258718,0.773741282,1,2
9,bimodal,Task B ,1,1,0,2.305574372,1,2,237.5329013,3,-0.637360198,1,1.79E-14,5.96E-06,0.999999997,0.999999997,0,4
9,bimodal,Task B ,1,1,0,-0.246396693,2,2,237.5215083,4,-0.399815521,2,0.000170692,2.51E-05,0.128009693,0.871990307,0,4
9,bimodal,Task B ,1,3,0,-0.080162177,4,2,273.2785657,5,-0.174095058,4,0.000365656,2.63E-05,0.067051625,0.932948375,0,2
9,bimodal,Task B ,2,2,1,0.708840942,2,2,74.61951874,6,-1.562478104,2,1.73E-09,1.22E-05,0.999858094,0.999858094,1,6
10,bimodal,Task B ,2,2,1,1.565914245,3,2,191.0240321,1,0.729954964,3,1.56E-09,1.21E-05,0.99987144,0.99987144,0,6
10,bimodal,Task B ,1,2,1,0.453899502,4,1,138.2208859,2,0.004588488,4,0.000176512,2.51E-05,0.124542074,0.875457926,1,3
10,bimodal,Task B ,1,1,1,0.390013572,2,1,214.1446483,3,0.281944837,2,0.000157861,2.49E-05,0.13641283,0.86358717,1,4
10,bimodal,Task B ,1,2,1,-0.075794639,1,1,155.4114597,4,-0.177628127,1,0.000364712,2.63E-05,0.067203404,0.932796596,0,3
10,bimodal,Task B ,1,2,0,0.088654312,2,2,338.4104977,5,0.803220375,2,2.66E-05,2.23E-05,0.456044457,0.543955543,0,3
10,bimodal,Task B ,1,2,1,-0.403174933,3,1,312.1459263,6,-0.22359022,3,0.000178793,2.51E-05,0.123235371,0.876764629,1,3
1,bimodal,Task B ,1,2,1,0.371630073,4,1,72.28313894,1,-0.116260356,4,0.000222224,2.55E-05,0.102844961,0.897155039,1,3
1,bimodal,Task B ,1,2,1,-0.401343715,1,1,205.2136196,2,0.130250748,1,0.000205969,2.54E-05,0.109604006,0.890395994,1,3
1,bimodal,Task B ,1,3,1,-0.28884818,1,1,72.58139263,3,0.095216908,1,0.000292514,2.59E-05,0.081386472,0.918613528,1,2
1,bimodal,Task B ,1,4,1,0.475979759,4,1,145.2459806,4,0.156627658,4,0.000145754,2.48E-05,0.145467921,0.854532079,1,1
1,bimodal,Task B ,1,2,1,0.102936383,2,1,258.3398655,5,-0.086358193,2,0.00039196,2.64E-05,0.063090656,0.936909344,1,3
1,bimodal,Task B ,1,3,1,0.111795312,4,1,64.76608881,6,-0.303870793,4,0.000272318,2.58E-05,0.086543827,0.913456173,0,2
2,bimodal,Task B ,2,2,0,0.414658782,3,1,125.3697771,1,0.597897387,3,4.48E-05,2.30E-05,0.339915682,0.660084318,0,6
2,bimodal,Task B ,2,3,0,-0.038008502,2,1,121.1816364,2,-0.332727626,2,0.000265804,2.58E-05,0.088354998,0.911645002,0,7
2,bimodal,Task B ,1,2,1,-0.120668971,1,1,219.0542913,3,0.080888727,1,0.000390454,2.64E-05,0.063304319,0.936695681,1,3
2,bimodal,Task B ,2,2,0,-0.006602273,1,1,113.9666278,4,-0.141920139,1,0.000390435,2.64E-05,0.063307139,0.936692861,0,6
